economy,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
DOM,,17.9057102203369,,,,,,,,,,,21.4665298461914,,,,,,33.6751098632812,,,,,,,,,48.6290038507636,,49.3192689674723,51.7471143700009,54.498998211862,59.9155940980465,,,58.7264105314523,56.4690832383051,55.1665311527454,58.2428049803824,57.6509476207267
DZA,,,8.84932041168213,8.63753986358643,,10.0710496902466,10.8018398284912,10.945969581604,10.8634300231934,10.4309101104736,10.2354803085327,11.6038904190063,,,13.6004695892334,,15.2947797775269,16.9754199981689,18.211820602417,18.8709297180176,20.7098693847656,21.3458003997803,23.5956306457519,,30.5014705657959,30.7344437013341,32.3866003582095,33.5570987119466,35.4386275633738,36.0427983596258,38.2444735695552,43.9040620880927,49.177689984383,52.8819387317527,53.8645018203122,53.3752192208988,54.2222597146723,53.3875786756,55.5320185816789,54.4283410150344
EAP,4.46297979354858,4.81120014190674,5.81178998947144,5.0896201133728,5.87879991531372,5.20879983901978,5.82052993774414,5.84430980682373,5.51512002944946,6.93306016921997,7.28415012359619,8.07845020294189,9.03649044036865,9.74847030639648,10.5767602920532,11.3488101959228,12.4969301223755,14.2745199203491,16.2081909179688,17.9389495849609,19.3102798461914,20.6872100830078,21.6776599884033,22.4409999847412,23.7790603637695,25.4730396270752,26.9844398498535,29.1287307739258,31.580940246582,38.8466682434082,41.3544311523438,43.1053314208984,43.858829498291,44.811351776123,46.9729614257812,50.3684883117676,53.9938011169434,57.4992599487305,60.2147789001465,61.7415199279785
EAR,7.84681987762451,7.60780000686646,8.01111030578613,8.15447044372559,8.01064014434814,8.21088027954102,8.46541023254395,11.1210899353027,10.9425001144409,11.3204898834228,9.46609020233154,10.4444303512573,10.7684097290039,12.6715803146362,13.1674900054932,13.3640298843384,13.5822095870972,14.0371999740601,14.4978704452515,14.925350189209,15.2303199768066,16.0446300506592,17.3509292602539,18.9660301208496,20.0750503540039,21.7061100006104,24.1540393829346,25.700590133667,26.1639900207519,27.4999103546143,28.9729995727539,29.7700099945068,30.3353500366211,30.673189163208,31.5165290832519,32.2398986816406,33.4120712280273,34.193359375,35.5325889587402,36.2870903015137
EAS,6.53017997741699,6.87367010116577,7.8642201423645,7.26129007339478,8.02836990356445,7.48769998550415,8.1414098739624,8.27670955657959,9.50734043121338,10.2500200271606,10.8400802612305,12.5520896911621,14.0118904113769,14.1969804763794,15.0512599945068,16.5568504333496,17.4698600769043,19.0702209472656,20.7942905426025,22.3188800811768,23.4988803863525,24.681209564209,25.5336608886719,26.1920108795166,27.3756103515625,29.0185108184814,30.5334892272949,32.6158103942871,35.0063514709473,41.8916206359863,44.2587699890137,45.9389686584473,46.5590782165527,47.4009819030762,49.4808692932129,52.6518783569336,56.0834693908691,59.3321418762207,61.8918609619141,63.3318481445312
ECA,,,,,,,,,,,,,,,28.1236400604248,29.9919700622559,30.9964904785156,32.5421905517578,34.9637107849121,36.3488998413086,38.0454292297363,40.5656318664551,41.7718391418457,42.468391418457,44.1857299804688,46.8220100402832,48.8937301635742,51.655029296875,54.6174812316895,57.4994316101074,59.4534492492676,63.0641899108887,66.7744674682617,69.4651870727539,72.0600280761719,74.5084381103516,77.9448471069336,79.0034332275391,79.1041488647461,85.1110763549805
ECS,,,,,,,,,,,,,,,43.6435012817383,45.8308486938477,48.1379318237305,50.6971092224121,53.2160682678223,54.428840637207,56.0824089050293,57.5957984924316,58.696159362793,59.4951515197754,60.6389389038086,62.1960716247559,63.1500511169434,63.842960357666,64.9021987915039,66.4192199707031,67.4049606323242,68.9127578735352,70.533203125,72.0409393310547,73.6700897216797,75.6536102294922,79.1505813598633,81.0477066040039,81.5205917358398,84.8905563354492
ECU,,,,,,,,,,,,,,,,,,,,,,,,38.1871795654297,,,,39.2524690384971,39.7734405802353,,44.5371492743653,,,47.3311832253279,47.2627814012203,56.9066311483682,,59.879782344866,67.8851161961618,
EGY,17.8572292327881,17.7684803009033,17.8846893310547,17.4128704071045,14.7737302780151,13.5156497955322,11.1729497909546,,,,,,,,28.6016693115234,,27.8922500610352,28.9182395935059,26.0245094299316,27.2862091064453,28.4127006530762,28.3695907592773,28.8399200439453,28.6861095428467,29.2693099975586,30.0727383660214,25.5901820932158,26.2271566255146,28.3479816954113,29.1134325604942,32.8848991394043,31.8731307983398,33.1018892935221,36.1230010986328,33.622825887244,38.773998260498,35.1185317783157,36.462230682373,37.9005584716797,37.5781274463676
EMU,,,,,,,,,,,,,,,53.4500617980957,54.636791229248,56.2347106933594,57.7058181762695,59.5358581542969,61.2149200439453,62.4031982421875,63.1356391906738,63.1724586486816,63.1868896484375,63.742259979248,65.1743316650391,66.5702667236328,67.2605895996094,67.9843521118164,69.9664688110352,71.4340972900391,72.2064819335938,73.6193008422852,74.7783737182617,76.0138626098633,76.9254837036133,79.9525680541992,81.6640472412109,81.8938369750977,81.8938369750977
ERI,,,,,,,,,,,1.73020994663239,1.42960000038147,,1.49975001811981,1.95580005645752,2.00988006591797,2.69304990768433,2.54442000389099,,1.97107994556427,,,,,3.67761993408203,4.35516023635864,,,,4.12871980667114,3.51574993133545,3.20262002944946,,,,,,,,
ESP,,,,,,,,,,,,,,,,,61.0042190551758,63.7400817871094,65.5322113037109,67.4735717773438,68.1358337402344,68.9646224975586,69.2297668457031,69.4019393920898,71.4311676025391,76.3829116821289,80.7240905761719,82.89208984375,85.1826324462891,87.9358520507812,88.5305328369141,89.810791015625,92.070182800293,92.5194931030273,91.5387725830078,91.59912109375,95.3768997192383,95.0271606445312,93.7303466796875,93.7689666748047
EST,,,,,,,,,,,,,,,,,58.7174797058105,61.7471008300781,64.2222671508789,65.7773971557617,67.9843521118164,68.7950820922852,68.8220596313477,67.8356094360352,67.8494186401367,68.7101593017578,71.0235290527344,72.9364700317383,75.4523162841797,76.2024536132812,74.5832824707031,73.0334320068359,72.1369781494141,72.0659637451172,72.7060317993164,72.0443572998047,73.1502075195312,71.4251937866211,67.6179275512695,65.6692276000977
ETH,,0.74848997592926,0.79569000005722,0.740779995918274,0.758679986000061,0.787320017814636,0.776000022888184,,,0.60223001241684,0.660380005836487,0.686529994010925,0.80171000957489,0.837999999523163,0.931810021400452,1.17114996910095,1.47605001926422,1.68374001979828,2.40167999267578,2.72982001304627,2.94167995452881,,,3.53211998939514,5.09216022491455,6.96482992172241,7.27566003799438,7.62416982650757,,5.9192507771213,,,,,,,,,,
EUU,,,,,,,,,,,,,,,49.1069717407227,50.9117202758789,53.326229095459,55.6869888305664,57.9621315002441,59.9736289978027,61.5676918029785,62.8105583190918,63.493091583252,64.5242614746094,65.613899230957,66.8966522216797,67.5122680664062,67.3753204345703,67.5626907348633,68.7397079467773,69.7687225341797,70.514030456543,71.7874526977539,72.9149475097656,74.0401382446289,75.0071029663086,77.8575668334961,79.6330184936523,79.4997329711914,79.4997329711914
FCS,8.61392974853516,8.65783977508545,9.08769035339355,8.73254013061523,8.79240989685059,8.82411003112793,8.74586963653564,8.60334014892578,8.52583026885986,8.33749008178711,8.45205020904541,8.51620960235596,9.13803005218506,8.9995698928833,9.36382961273193,9.74339008331299,10.6055097579956,11.3661603927612,11.9478998184204,12.5274095535278,13.4128198623657,14.1131496429443,14.6190299987793,15.2314701080322,15.4442901611328,15.5230598449707,15.5898895263672,15.4469995498657,15.3281497955322,15.5115299224853,15.0761098861694,14.7394104003906,14.7340002059937,14.6939496994019,14.5780601501465,,,,,
FIN,,,,,,,,,,,,,,,,,85.9510498046875,86.788932800293,88.286979675293,90.1379318237305,91.9409408569336,93.4309921264648,95.0834808349609,95.8668518066406,92.0154724121094,93.1867599487305,93.2884292602539,91.5533828735352,91.2365264892578,89.9938812255859,89.6573791503906,89.3280029296875,90.6983871459961,92.3850021362305,94.5891189575195,96.4726333618164,100.868072509766,104.944221496582,108.130409240723,110.304496765137
FJI,2.97018003463745,2.83617997169495,,,4.64109992980957,,10.7947301864624,,,,,,,,,,,,14.7718696594238,14.5726699829102,14.4559001922607,,,,,,,,,69.4327641990718,68.4167953525995,77.5601234063116,82.343551650893,79.1464225438552,77.5562006170027,83.7613654490349,76.7030156165859,68.7794855157684,60.9679066767014,75.0089752283697
FRA,,,,,,,,,,,,,,,,,50.4472885131836,50.2516899108887,52.3169784545898,53.4576301574707,53.8823318481445,53.8754196166992,52.9475402832031,52.4755210876465,52.7731018066406,54.881721496582,55.6257286071777,57.9090118408203,59.8487586975098,61.5104789733887,62.7859306335449,64.7276763916016,65.8022308349609,67.5435180664062,67.7331314086914,68.8709411621094,69.9397888183594,71.5107269287109,70.4536437988281,71.5346908569336
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,13.3604698181152,13.3582201004028,,,,,,,,,,,,,,,,,,,,,,,,
GAB,,,5.63495016098022,5.40330982208252,5.1715898513794,5.09427976608276,,,,,,,,,6.65822982788086,,7.45746994018555,,7.65526008605957,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,57.365119934082,57.4873008728027,61.1282196044922,61.4559707641602,59.4526710510254,59.2745018005371,59.1907196044922,58.8450889587402,57.4309883117676,59.101131439209,59.8467292785645,59.3426704406738,59.1535682678223,56.7794799804688,56.5240287780762,56.4461288452148,58.083869934082,59.6282081604004,61.1377716064453,65.5119934082031,69.4076614379883,76.7543563842773,79.7695083618164,80.4146499633789,
GEO,,,,,,,37.0881996154785,,,,46.4012413024902,43.8229789733887,47.1814498901367,,38.4826202392578,40.6597099304199,41.7714691162109,44.0944595336914,45.2726097106934,44.4988403320312,49.7896995544434,42.33203125,41.5539588928223,38.640739440918,28.6668605804443,32.7360912804725,35.9205541584628,33.6164699594408,40.5870663959566,46.3290537874173,51.9050659422441,58.1988080034057,63.535040959252,66.747813990461,69.6463934713126,71.8064531290391,77.2303110681266,79.3253367493498,78.2652247393707,
GHA,,,,,,,0.910929977893829,1.05234003067017,1.25375998020172,1.28396999835968,,,,,,,,,,,5.35099983215332,4.7728099822998,5.92381000518799,7.91365003585815,8.29780006408691,,11.2824466895305,11.4938894891938,13.4205396326832,15.0809451652103,15.5618871637579,15.606270735823,16.2065694246062,15.9045597520982,17.3607250095097,18.6139938594155,19.2005186528071,20.44559258931,22.0958254757285,21.330810546875
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2.17640995979309,1.74360001087189,1.29789996147156,1.10450005531311,1.13118994235992,1.04196000099182,0.905399978160858,0.847769975662231,1.17282998561859,1.09438002109528,1.21478998661041,1.12723004817963,1.16131997108459,1.22133994102478,,,,,,2.29848003387451,3.08171010017395,5.37415981292725,8.27204990386963,9.32559967041016,9.34879016876221,10.5439796447754,10.6184597015381,10.0085697174072,10.4364004135132,10.8547201156616,,,,,,,,,,
GMB,,,,,,,,,,,1.44263994693756,,,,1.00466001033783,,,,,1.07393002510071,,,,,,1.79782111896994,2.79681586845883,1.18089454395552,,,,,,,,,,,,13.4765901565552
GNB,,,,,0.500339984893799,,,,,,,,,,,,,,,,2.26420998573303,2.62031006813049,,,,,,,,,,,,,,,,,,
GNQ,,,,,,,1.39267003536224,,,,,,,,,1.84452998638153,,,,,,,,,,,,,,,,,,,,,,,,
GRC,,,,,,,,,,,,,,,,52.6726303100586,59.9249114990234,66.8908386230469,72.9116668701172,80.4148406982422,90.3474731445312,95.0775375366211,90.5404281616211,,,101.694053649902,105.812690734863,110.122978210449,112.705833435059,119.104209899902,,131.403213500977,135.333923339844,140.950317382812,143.96272277832,143.693344116211,150.605484008789,166.389556884766,165.113418579102,
GRD,,,,,,,,,,,,,,,,,,,,,,,,,56.8550796508789,,,,,,96.7931289672852,96.7951431274414,98.6993408203125,99.9891967773438,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,6.82184982299805,7.14701986312866,,,,,,,8.24779987335205,8.60204029083252,8.65814971923828,,,,,,,9.50201988220215,,,,,17.2977504730225,,15.0972604751587,15.752311204905,16.4344375204985,16.8753678874298,19.5737030720879,18.255292159465,21.9573684260954,,,,22.559501429793,,,,27.2948879201171,
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2.65282011032104,2.70142006874085,,4.35447978973389,,5.64598989486694,,,,9.56210041046143,8.95621013641357,10.0417098999023,11.9156799316406,,,,,,7.17658996582031,10.3284902572632,10.8724203109741,10.9942598342896,11.1278600692749,10.6148700714111,10.0790901184082,10.9517002105713,11.2686901092529,11.7027597427368,,,,,,,,,,,25.1520757996244,26.4315792489043
HIC,,,,,,,,,,,,,,,54.4368782043457,56.6191596984863,59.5139083862305,62.5276412963867,64.6086807250977,65.9248275756836,66.98193359375,68.3215713500977,69.4518508911133,70.3824996948242,71.669563293457,72.7250671386719,73.4673080444336,73.9660415649414,74.6711502075195,75.5722274780273,76.1647109985352,76.8188171386719,76.9816284179688,77.3113708496094,78.1505126953125,78.8942108154297,80.3660430908203,80.0000076293945,81.3826599121094,82.0356521606445
HKG,,,,,,,,,,,,,,,,,,,32.2168502807617,32.296459197998,32.9854888916016,33.7220993041992,42.6142997741699,55.8018608093262,56.5805511474609,59.0325529542921,60.2208370436331,60.9527896995708,68.0858986854034,69.6881506285714,68.7008718656545,70.3316379391101,72.9228515909643,78.2463196011546,83.8542119335773,89.9479038224414,97.3813269493844,100.776315789474,105.461738484398,120.08978583196
HND,9.12495994567871,,8.83265972137451,9.84447956085205,9.7524299621582,9.24248027801514,9.16545009613037,9.41639041900635,9.12376022338867,9.96479988098145,9.81441974639893,10.3873300552368,11.0547504425049,12.7151498794556,12.4082698822022,12.8694696426392,,,15.888970375061,15.9416399002075,,,,17.5304298400879,,19.2757550175649,,18.9442917508647,19.4476759264062,19.7241865242748,20.3152639116671,21.0025442228384,24.5585599156436,26.3838242053705,25.3231382609304,,,,,23.3177890777588
HPC,2.50383996963501,2.5425500869751,2.51004004478455,2.53682994842529,2.53938007354736,2.55408000946045,2.61220002174377,2.63121008872986,2.67179989814758,2.69591999053955,2.70195007324219,2.75222992897034,2.84836006164551,2.91209006309509,2.97796988487244,3.24032998085022,3.52948999404907,3.82609009742737,4.06547021865845,4.40012979507446,4.72972011566162,5.0988597869873,5.42055988311768,5.94095993041992,6.50473022460938,7.1113600730896,7.36318016052246,7.75029993057251,8.12090969085693,8.39015007019043,8.46887016296387,8.36925029754639,8.52756977081299,8.68200016021729,8.76803016662598,8.93181037902832,9.09300994873047,,,
HRV,,,,,,,,,,,,,,,,,36.3740501403809,39.1618309020996,42.3809814453125,44.0762214660645,47.2947196960449,48.5975112915039,50.530590057373,52.3514518737793,51.9583015441895,57.0685997009277,59.3388595581055,62.0256614685059,66.7111129760742,68.6392517089844,68.4413986206055,69.5889511108398,71.3775863647461,72.8625411987305,74.0501174926758,74.738037109375,78.0067901611328,80.7626724243164,81.1775207519531,
HTI,,1.05140995979309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,,,,,,,,,,,,,,,,42.3478889465332,47.357421875,54.6346397399902,61.5071411132812,64.9774017333984,66.3986663818359,66.2652969360352,63.9738388061523,61.9771690368652,60.7487602233887,59.9984893798828,60.6758003234863,57.5212211608887,53.4245910644531,50.9797401428223,50.7361488342285,51.3840599060059,52.5629386901855,54.2122917175293,56.6071815490723,58.6536102294922,60.2746810913086,56.5924415588379,60.5168685913086
IBD,10.2196702957153,8.6370096206665,9.33368015289307,8.78166961669922,9.29485034942627,9.07730960845947,9.4219799041748,10.9922199249268,10.7540302276611,11.6766595840454,12.2933597564697,11.8981704711914,14.2854900360107,14.5565900802612,15.4099798202515,16.2139205932617,17.2033996582031,18.6798000335693,20.156099319458,21.3158397674561,22.308780670166,24.1985492706299,24.9976596832275,26.4676303863525,27.5671901702881,29.3168201446533,31.60080909729,33.3618087768555,34.6321601867676,38.5710983276367,40.3413391113281,41.3350410461426,42.1075210571289,42.8337593078613,43.9086608886719,45.7753410339355,48.078239440918,50.1821708679199,52.1241912841797,52.829891204834
IBT,9.1207799911499,7.79210996627808,8.35669040679932,7.88896989822388,8.29928016662598,8.12067031860352,8.38817024230957,9.62351036071777,9.40445041656494,10.0930099487305,10.5301303863525,10.1860198974609,12.0109100341797,12.1943702697754,12.8300504684448,13.4703903198242,14.3240900039673,15.4760999679565,16.6210899353027,17.5342903137207,18.3835792541504,19.8638801574707,20.5265102386475,21.6924991607666,22.640739440918,23.9923896789551,25.6595001220703,26.9026508331299,27.7377204895019,30.4351806640625,31.5849208831787,32.1406402587891,32.534610748291,32.9231109619141,33.7504501342773,34.881721496582,36.371711730957,37.5708808898926,38.8012886047363,39.3488082885742
IDA,3.65946006774902,3.67985010147095,3.71360993385315,3.72187995910644,3.73446989059448,3.81779003143311,3.82239007949829,3.76781988143921,3.83015990257263,3.83544993400574,3.87375998497009,3.98690009117127,4.09068012237549,4.22511005401611,4.38017988204956,4.6884298324585,5.11937999725342,5.33851003646851,5.5499701499939,5.78554010391235,6.2495698928833,6.58255004882812,6.94739007949829,7.35834980010986,8.02299976348877,8.64418029785156,9.07277011871338,9.49693965911865,9.83683967590332,10.1054496765137,10.3262100219727,10.4179496765137,10.5911903381348,10.8586797714233,11.6913900375366,11.8063497543335,12.1378402709961,12.0069704055786,12.314169883728,12.7190599441528
IDB,3.77296996116638,3.78659009933472,3.86467003822327,4.12769985198975,4.194739818573,4.26107978820801,4.17679977416992,4.06719017028809,4.05819988250732,4.1597900390625,4.23231983184815,4.34964990615845,4.45048999786377,4.50826978683472,4.54576015472412,4.86374998092651,5.16861009597778,5.49699020385742,5.80453014373779,6.13330984115601,6.62731981277466,6.67625999450684,6.89648008346558,6.84502983093262,7.30359983444214,7.6446099281311,8.02414035797119,8.63274955749512,9.06772041320801,9.27478981018066,9.33965969085693,9.36579990386963,9.59840965270996,9.50831985473633,10.7665796279907,11.1854295730591,11.750789642334,10.9789304733276,11.2455501556397,12.5017795562744
IDN,6.09567022323608,6.33362007141113,7.50644016265869,6.79020977020264,7.84708976745605,8.29506015777588,8.55126953125,9.37843990325928,9.33967018127441,10.4964103698731,11.301739692688,11.5222902297974,13.3638401031494,13.3347997665405,14.6863803863525,14.810640335083,14.1229801177978,14.6824598312378,15.7722797393799,16.1766300201416,16.6967105865479,16.767240524292,17.5765991210938,20.5209503173828,22.6933307647705,23.4159086398462,25.027444191823,29.0425391195214,29.894529174265,29.9904910473273,32.4590200433758,34.8307173410877,35.967012362631,36.1494878042588,37.3230862728703,38.1650601406923,40.6293239880732,42.3260385456152,44.8813034886441,
IDX,3.57655000686646,3.60064005851746,3.61267995834351,3.49155998229981,3.47477006912231,3.56413006782532,3.61227989196777,3.58607006072998,3.69358992576599,3.66381001472473,3.68244004249573,3.81008005142212,3.93319988250732,4.10483980178833,4.31957006454468,4.62181997299194,5.11661005020142,5.27756977081299,5.43798017501831,5.62271022796631,6.06575012207031,6.55491018295288,6.99860000610352,7.64674997329712,8.40328025817871,9.14879989624023,9.50562000274658,9.869460105896,10.199330329895,10.5037803649902,10.8185300827026,10.9488000869751,11.0960502624512,11.5536499023438,12.1506395339966,12.1009197235107,12.3128900527954,12.5317802429199,12.8625402450562,12.8071804046631
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,5.83142995834351,5.99415016174316,6.32631015777588,5.52787017822266,5.74145984649658,5.93025016784668,6.00928020477295,,,,5.47798013687134,6.19850015640259,6.47068023681641,,,9.93826007843018,10.0273504257202,10.5586500167847,11.0576400756836,11.3926801681519,11.1277303695679,11.9628095626831,13.6564798355103,15.6485204696655,16.6775093078613,18.6971831309683,23.8253684220097,24.9402082606779,24.390638443123,25.991324706788,27.2845677075978,27.3043573857643,27.9090519049334,28.5316865291946,29.0233593907143,29.8196397708424,31.5741765984501,32.6703053423023,34.2394344991225,34.4184659748952
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,,,,,,,50.6748008728027,53.5348014831543,55.8461685180664,58.9219093322754,58.8693199157715,58.4411811828613,58.3019905090332,54.0174713134766,56.503978729248,63.1264381408691,67.7985916137695,68.1972503662109,71.6995468139648,73.813232421875,77.2321472167969,77.5571365356445,77.5191116333008,76.7604675292969,74.444580078125,74.1961975097656,78.4613265991211,77.5933380126953,,
IRN,,,,,,,,,,,17.3369598388672,18.9632396697998,,,18.7925605773926,18.780179977417,19.4918804168701,18.2758693695068,19.4057903289795,21.3706798553467,22.6841907501221,25.3070392608643,29.8213806152344,36.1939392089844,36.4833183288574,42.5482215881348,48.0596084594727,53.9002494812012,56.4632682800293,64.4999084472656,70.6858520507812,67.9112319946289,66.351448059082,60.8611488342285,58.1169509887695,55.6366691589355,54.3051986694336,58.6838607788086,,
IRQ,9.38533973693848,10.750129699707,10.4136295318603,10.8700103759766,12.0530796051025,,,,,,,,,,11.6204996109009,12.0502004623413,,12.6159200668335,,15.5104904174805,15.5580997467041,,,,,,,,,,,,,,,,,,,
ISL,20.8871307373047,21.4026794433594,21.397970199585,21.3212394714356,22.7128295898438,25.3219699859619,25.3714694976807,30.0962295532227,27.5019397735596,33.6896896362305,35.5167617797852,35.7354316711426,37.4768981933594,39.2137908935547,41.3102912902832,45.9174499511719,46.9373588562012,52.6091117858887,60.0269813537598,66.5821762084961,69.8324279785156,72.9682083129883,73.1370162963867,73.5754699707031,72.4675521850586,78.5030899047852,79.9194183349609,79.5824813842773,78.3723907470703,80.3950881958008,75.6419982910156,74.7006301879883,71.3372497558594,69.3402328491211,70.6093521118164,74.5906066894531,86.5232086181641,84.985237121582,76.5200729370117,
ISR,,,,,,,,,,,,,,,,,51.1147117614746,55.8358116149902,55.2073287963867,54.5026702880859,55.645191192627,54.7331390380859,57.3098487854004,56.7789001464844,59.5300903320312,62.1285705566406,62.7604484558105,64.2354736328125,62.6519393920898,62.6224403381348,61.6271781921387,61.4426498413086,60.3434600830078,58.6109886169434,57.4564514160156,57.633861541748,60.2585487365723,58.9500617980957,57.143440246582,56.2561111450195
ITA,,,,,,,,,,,,,,,,,53.4531898498535,56.3153915405273,60.0055885314941,63.3327293395996,65.3270263671875,67.2835083007812,68.8725967407227,67.5799865722656,66.9516296386719,65.3790435791016,64.2492523193359,62.3447418212891,60.8925285339355,60.8831481933594,60.941291809082,61.3571014404297,62.69580078125,64.4753265380859,65.6895065307617,68.7231063842773,71.2745208740234,73.8962097167969,75.9496536254883,
JAM,,,5.0242600440979,,5.17812013626099,,6.82577991485596,6.77873992919922,,,,,,,8.55788993835449,13.8694095611572,16.0548496246338,16.8487892150879,18.8019199371338,18.9983196258545,17.27659034729,17.2686595916748,,22.3192901611328,22.2321395874023,25.3770890609495,24.7684625492773,27.0686781072538,25.6212147817614,,26.2334142821948,,,,,,,,,
JOR,19.7732696533203,18.717399597168,20.0179805755615,17.7075805664062,19.7054004669189,19.6618995666504,19.5192108154297,19.4466094970703,19.5052795410156,18.2145004272461,18.0741004943848,20.2109298706055,23.0235805511475,,,28.7968101501465,,32.2784004211426,36.0558204650879,40.467830657959,39.7074890136719,37.8664016723633,38.7338409423828,41.3684692382812,42.0630187988281,37.7581337455828,37.4216386327285,43.9161464129347,,,36.6284278762539,34.0612635636995,28.6210570991622,31.5562985544301,30.1108403894558,30.2879665605319,30.451314266821,32.5119829829151,33.0567036969523,35.9184001120427
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6422691345215,62.8334884643555,62.4498481750488,62.4975395202637,63.287540435791,62.6058502197266,62.4008407592773,62.2987403869629,62.0412483215332,63.3752288818359,64.4907608032227,
KAZ,,37.1260986328125,,38.471118927002,38.1324081420898,37.2998504638672,36.3714981079102,35.2556304931641,,32.8665618896484,33.1454582214355,29.1463108062744,,,24.0278301239014,30.799259185791,,,,,,54.5240592956543,,,,46.7229330476587,50.4275094921369,52.1525037230692,45.8669276379862,51.0877733655657,48.3464575023644,46.0492258820674,49.9712092283595,51.9662639587064,57.3421123781351,62.2921373672319,59.3849415869809,57.2459264222925,54.6563982045582,53.4564204414133
KEN,1.18039000034332,,1.33835005760193,,1.38805997371674,,,,,,,,,,,2.81501007080078,2.88299989700317,2.87671995162964,,2.96267008781433,3.00099992752075,,,,3.99230003356934,,,,,,9.25319496188721,11.6347883294504,11.8049232142021,,10.4975595474243,,,,8.67676730066979,10.4185962462804
KGZ,,27.0533695220947,,27.5675601959229,27.1174907684326,26.2876701354981,24.8964099884033,23.9627304077148,22.0965995788574,21.5608692169189,20.6899299621582,21.9203300476074,23.8372802734375,27.4004993438721,28.0213508605957,33.69287109375,39.2672080993652,42.2281188964844,39.491138458252,39.1110000610352,40.615779876709,41.6426811218262,41.4537391662598,45.5842208862305,43.4328689575195,42.2182042645436,42.4374714139813,45.2330629115781,48.5727890390198,46.360320327803,46.5495890237956,44.5886036787376,41.5760302696793,39.5679556504749,40.8257000638543,45.3327840830343,51.6239256637785,54.2184527097527,53.588822099772,53.1743590503791
KHM,0.281379997730255,0.30715999007225,,,0.649360001087189,0.685980021953583,0.82029002904892,1.07730996608734,1.30534994602203,1.51787996292114,1.53399002552032,1.79530000686646,1.22730004787445,,,1.86557996273041,1.97913002967834,2.33661007881165,3.01460003852844,3.07344007492065,3.77035999298096,6.20005989074707,7.67417001724243,8.92994976043701,10.6747398376465,12.1998596191406,11.4902860215331,,,,13.615484963166,,12.5181529981862,13.2671737077763,12.9409846754696,13.8767573747135,13.5005634857238,14.6069513022825,17.4362364390629,21.4437426836662
KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96087980270386
KNA,1.2441999912262,4.66447019577026,6.14176988601685,4.72363996505737,,,,6.1207799911499,10.4815101623535,,,,,,,,,,,,,,,19.8842601776123,,,,,,90.9599990844727,93.92236328125,,,,,,,,,
KOR,,,,,,,,,,,,,,,,74.6898574829102,77.3433532714844,80.7160491943359,84.4563903808594,89.8009033203125,95.3700103759766,99.9493103027344,102.949272155762,103.136177062988,102.658447265625,101.673286437988,100.819679260254,98.286979675293,96.3375015258789,94.4421691894531,93.9676513671875,93.6577224731445,93.7230224609375,93.3281784057617,93.9989166259766,96.8767700195312,100.359878540039,102.813056945801,106.709167480469,111.853302001953
KWT,13.0559797286987,13.8445196151733,14.5566596984863,15.2921104431152,15.4398097991943,12.6500101089478,,16.0930099487305,15.5384998321533,17.9414691925049,22.5260505676269,23.0858898162842,21.0989608764648,,19.7340202331543,,18.3207397460938,19.2795295715332,19.5890598297119,19.9746398925781,,,,,,,,,,55.893130577116,58.9434554973822,59.2213394214596,54.9159622359267,52.1066893601774,50.4400595299189,53.731878917367,51.8967176944636,,,
LAC,,,,,,,,,,,,,,,21.455680847168,22.7809104919434,24.0530796051025,25.7361106872559,27.2607803344727,28.7352905273438,29.9256992340088,36.9377784729004,33.6932716369629,36.2729682922363,37.243049621582,38.6875381469727,40.2218818664551,41.3904914855957,42.4139709472656,44.145320892334,45.495979309082,47.6427688598633,49.1490287780762,49.9449081420898,51.0327110290527,52.8043212890625,54.614860534668,56.1285705566406,58.5862693786621,56.6634292602539
